vent_vitesse_min_min,vent_vitesse_min_mean,vent_vitesse_max_max,vent_vitesse_max_mean,vent_rafales_max,vent_rafales_mean,vent_direction_deg_max,vent_direction_deg_mean,mer_score_min_min,mer_score_min_mean,mer_score_max_max,mer_score_max_mean,mer_hauteur_min_min,mer_hauteur_min_mean,mer_hauteur_max_max,mer_hauteur_max_mean,temps_precipitation_max,temps_precipitation_mean,temps_orage_max,temps_orage_mean,temps_visibilite_reduite_min,temps_visibilite_reduite_mean,temps_clair_min,temps_clair_mean,temps_nuageux_max,temps_nuageux_mean,temps_score_danger_max,temps_score_danger_mean,score_risque_max,score_risque_mean,annee,mois,jour,jour_semaine,jour_annee,saison_cyclonique,weekend,mois_sin,mois_cos,vent_amplitude,vent_moyen,rafales_fortes,mer_hauteur_moy,mer_amplitude,nb_conditions_defavorables,score_meteo_max,incident,date,swh_mean_global,swh_mean_max,swh_mean_std,swh_max_absolu,swh_max_mean,swh_std_mean,score_vague_max,score_vague_mean,n_points_total,ecart_hauteur_bulletin_satellite,swh_coefficient_variation,swh_extreme,score_satellite_composite,vent_mer_risque,rafale_mer_risque,score_saison_risque,vent_precipitation_risque,score_composite_meteo,ratio_mer_vent,vent_vitesse_max_max_lag1,vent_vitesse_max_max_lag2,vent_vitesse_max_max_lag3,mer_hauteur_max_max_lag1,mer_hauteur_max_max_lag2,mer_hauteur_max_max_lag3,score_risque_max_lag1,score_risque_max_lag2,score_risque_max_lag3,vent_rafales_max_lag1,vent_rafales_max_lag2,vent_rafales_max_lag3,vent_vitesse_max_max_rolling3,vent_vitesse_max_max_rolling7,mer_hauteur_max_max_rolling3,mer_hauteur_max_max_rolling7,score_risque_max_rolling3,score_risque_max_rolling7,vent_rafales_max_rolling3,vent_rafales_max_rolling7,degradation_score,degradation_vent,tendance_risque,taux_incident_global,score_risque_mois,taux_incident_saison
5.0,8.75,20.0,14.0,25.0,25.0,180.0,180.0,4.0,4.714285714285714,6.0,5.0,0.5,1.0357142857142858,2.75,2.5,1,1.0,1,1.0,0,0.0,0,0.0,0,0.0,4,4.0,17,17.0,2022,2,14,0,45,1,0,0.8660254037844386,0.5000000000000001,15.0,11.375,0,1.625,2.25,4.0,17.0,0,2022-02-14,,,,,,,,,,,,0,,55.0,68.75,17,20.0,19.95,0.13095238095238096,20.0,20.0,20.0,2.75,2.5,2.5,3.0,23.0,20.0,25.0,20.0,20.0,20.0,20.0,2.6666666666666665,2.8214285714285716,14.333333333333334,17.0,23.333333333333332,23.571428571428573,14.0,0.0,-2.666666666666666,0.15151515151515152,15.384615384615385,0.12916666666666668
5.0,8.75,20.0,14.0,25.0,22.5,135.0,135.0,5.0,5.0,5.0,5.0,1.25,1.25,2.5,2.5,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,20,20.0,2022,2,16,2,47,1,0,0.8660254037844386,0.5000000000000001,15.0,11.375,0,1.875,1.25,0.0,20.0,1,2022-02-16,,,,,,,,,,,,0,,50.0,62.5,20,0.0,18.5,0.11904761904761904,20.0,20.0,20.0,2.75,2.75,2.5,17.0,3.0,23.0,25.0,25.0,20.0,20.0,20.0,2.6666666666666665,2.7857142857142856,13.333333333333334,19.142857142857142,25.0,23.571428571428573,3.0,0.0,-5.809523809523808,0.15151515151515152,15.384615384615385,0.12916666666666668
5.0,8.75,20.0,14.0,25.0,22.5,135.0,135.0,4.0,4.714285714285714,6.0,5.0,0.5,1.0357142857142858,2.75,2.5,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,2022,2,18,4,49,1,0,0.8660254037844386,0.5000000000000001,15.0,11.375,0,1.625,2.25,0.0,0.0,0,2022-02-18,,,,,,,,,,,,0,,55.0,68.75,0,0.0,19.75,0.13095238095238096,20.0,20.0,20.0,2.5,2.75,2.75,20.0,17.0,3.0,25.0,25.0,25.0,20.0,20.0,2.6666666666666665,2.607142857142857,12.333333333333334,14.714285714285714,25.0,23.571428571428573,-20.0,0.0,-2.3809523809523796,0.15151515151515152,15.384615384615385,0.12916666666666668
5.0,8.75,20.0,14.0,25.0,22.5,135.0,135.0,4.0,4.714285714285714,6.0,5.0,0.5,1.0357142857142858,2.75,2.5,1,1.0,0,0.0,0,0.0,0,0.0,1,1.0,1,1.0,3,3.0,2022,2,21,0,52,1,0,0.8660254037844386,0.5000000000000001,15.0,11.375,0,1.625,2.25,2.0,3.0,0,2022-02-21,,,,,,,,,,,,0,,55.0,68.75,3,20.0,19.95,0.13095238095238096,20.0,20.0,20.0,2.75,2.5,2.75,0.0,20.0,17.0,25.0,25.0,25.0,20.0,20.0,2.6666666666666665,2.642857142857143,7.666666666666667,12.285714285714286,25.0,23.571428571428573,3.0,0.0,-4.6190476190476195,0.15151515151515152,15.384615384615385,0.12916666666666668
5.0,8.75,20.0,14.0,25.0,25.0,315.0,315.0,4.0,4.714285714285714,6.0,5.0,0.5,1.0357142857142858,2.75,2.5,1,1.0,0,0.0,0,0.0,0,0.0,1,1.0,1,1.0,8,8.0,2022,2,23,2,54,1,0,0.8660254037844386,0.5000000000000001,15.0,11.375,0,1.625,2.25,2.0,8.0,0,2022-02-23,,,,,,,,,,,,0,,55.0,68.75,8,20.0,19.95,0.13095238095238096,20.0,20.0,20.0,2.75,2.75,2.5,3.0,0.0,20.0,25.0,25.0,25.0,20.0,20.0,2.75,2.6785714285714284,3.6666666666666665,10.571428571428571,25.0,24.285714285714285,5.0,0.0,-6.904761904761905,0.15151515151515152,15.384615384615385,0.12916666666666668
5.0,8.75,20.0,14.0,20.0,20.0,270.0,270.0,4.0,4.714285714285714,6.0,5.0,0.5,1.0357142857142858,2.75,2.5,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,2022,2,24,3,55,1,0,0.8660254037844386,0.5000000000000001,15.0,11.375,0,1.625,2.25,0.0,0.0,1,2022-02-24,,,,,,,,,,,,0,,55.0,55.0,0,0.0,19.75,0.13095238095238096,20.0,20.0,20.0,2.75,2.75,2.75,8.0,3.0,0.0,25.0,25.0,25.0,20.0,20.0,2.75,2.7142857142857144,3.6666666666666665,7.285714285714286,23.333333333333332,24.285714285714285,-8.0,0.0,-3.619047619047619,0.15151515151515152,15.384615384615385,0.12916666666666668
5.0,8.75,20.0,14.0,25.0,22.5,270.0,270.0,4.0,4.714285714285714,6.0,5.0,0.5,1.0357142857142858,2.75,2.5,1,1.0,1,1.0,0,0.0,0,0.0,0,0.0,4,4.0,12,12.0,2022,2,27,6,58,1,1,0.8660254037844386,0.5000000000000001,15.0,11.375,0,1.625,2.25,4.0,12.0,0,2022-02-27,,,,,,,,,,,,0,,55.0,68.75,12,20.0,19.95,0.13095238095238096,20.0,20.0,20.0,2.75,2.75,2.75,0.0,8.0,3.0,20.0,25.0,25.0,20.0,20.0,2.75,2.7142857142857144,6.666666666666667,8.571428571428571,23.333333333333332,24.285714285714285,12.0,0.0,-1.9047619047619042,0.15151515151515152,15.384615384615385,0.12916666666666668
5.0,8.75,20.0,14.0,25.0,22.5,90.0,90.0,4.0,4.0,5.0,5.0,0.5,0.5,2.5,2.5,1,1.0,1,1.0,0,0.0,0,0.0,0,0.0,4,4.0,32,32.0,2022,2,28,0,59,1,0,0.8660254037844386,0.5000000000000001,15.0,11.375,0,1.5,2.0,4.0,32.0,0,2022-02-28,,,,,,,,,,,,0,,50.0,62.5,32,20.0,18.7,0.11904761904761904,20.0,20.0,20.0,2.75,2.75,2.75,12.0,0.0,8.0,25.0,20.0,25.0,20.0,20.0,2.6666666666666665,2.6785714285714284,14.666666666666666,10.714285714285714,23.333333333333332,24.285714285714285,20.0,0.0,3.9523809523809526,0.15151515151515152,15.384615384615385,0.12916666666666668
5.0,8.75,20.0,14.0,25.0,22.5,315.0,315.0,4.0,4.714285714285714,6.0,5.0,0.5,1.0357142857142858,2.75,2.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,3,3.0,2022,3,1,1,60,1,0,1.0,6.123233995736766e-17,15.0,11.375,0,1.625,2.25,2.0,3.0,0,2022-03-01,,,,,,,,,,,,0,,55.0,68.75,3,20.0,19.95,0.13095238095238096,20.0,20.0,20.0,2.5,2.75,2.75,32.0,12.0,0.0,25.0,25.0,20.0,20.0,20.0,2.6666666666666665,2.7142857142857144,15.666666666666666,8.285714285714286,25.0,24.285714285714285,-29.0,0.0,7.38095238095238,0.15151515151515152,14.285714285714285,0.12916666666666668
5.0,8.75,20.0,14.0,20.0,20.0,270.0,270.0,4.0,4.714285714285714,6.0,5.0,0.5,1.0357142857142858,2.75,2.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,3,3.0,2022,3,4,4,63,1,0,1.0,6.123233995736766e-17,15.0,11.375,0,1.625,2.25,2.0,3.0,0,2022-03-04,,,,,,,,,,,,0,,55.0,55.0,3,20.0,19.95,0.13095238095238096,20.0,20.0,20.0,2.75,2.5,2.75,3.0,32.0,12.0,25.0,25.0,25.0,20.0,20.0,2.6666666666666665,2.7142857142857144,12.666666666666666,8.714285714285714,23.333333333333332,23.571428571428573,0.0,0.0,3.9523809523809526,0.15151515151515152,14.285714285714285,0.12916666666666668
5.0,8.75,20.0,14.0,25.0,25.0,315.0,315.0,5.0,5.0,6.0,6.0,1.25,1.25,4.0,4.0,1,1.0,1,1.0,0,0.0,0,0.0,0,0.0,4,4.0,42,42.0,2022,3,7,0,66,1,0,1.0,6.123233995736766e-17,15.0,11.375,0,2.625,2.75,4.0,42.0,1,2022-03-07,,,,,,,,,,,,0,,80.0,100.0,42,20.0,26.2,0.19047619047619047,20.0,20.0,20.0,2.75,2.75,2.5,3.0,3.0,32.0,20.0,25.0,25.0,20.0,20.0,3.1666666666666665,2.892857142857143,16.0,14.285714285714286,23.333333333333332,23.571428571428573,39.0,0.0,1.7142857142857135,0.15151515151515152,14.285714285714285,0.12916666666666668
5.0,8.75,20.0,14.0,25.0,25.0,315.0,315.0,5.0,5.0,6.0,6.0,1.25,1.25,4.0,4.0,1,1.0,1,1.0,0,0.0,0,0.0,0,0.0,4,4.0,42,42.0,2022,3,8,1,67,1,0,1.0,6.123233995736766e-17,15.0,11.375,0,2.625,2.75,4.0,42.0,0,2022-03-08,,,,,,,,,,,,0,,80.0,100.0,42,20.0,26.2,0.19047619047619047,20.0,20.0,20.0,4.0,2.75,2.75,42.0,3.0,3.0,25.0,20.0,25.0,20.0,20.0,3.5833333333333335,3.0714285714285716,29.0,19.142857142857142,23.333333333333332,23.571428571428573,0.0,0.0,9.857142857142858,0.15151515151515152,14.285714285714285,0.12916666666666668
5.0,8.75,20.0,14.0,20.0,20.0,315.0,315.0,5.0,5.0,5.0,5.0,1.25,1.25,2.5,2.5,1,1.0,1,1.0,0,0.0,0,0.0,0,0.0,4,4.0,32,32.0,2022,3,9,2,68,1,0,1.0,6.123233995736766e-17,15.0,11.375,0,1.875,1.25,4.0,32.0,0,2022-03-09,,,,,,,,,,,,0,,50.0,50.0,32,20.0,18.7,0.11904761904761904,20.0,20.0,20.0,4.0,4.0,2.75,42.0,42.0,3.0,25.0,25.0,20.0,20.0,20.0,3.5,3.0357142857142856,38.666666666666664,23.714285714285715,23.333333333333332,23.571428571428573,-10.0,0.0,14.952380952380949,0.15151515151515152,14.285714285714285,0.12916666666666668
5.0,8.75,20.0,14.0,25.0,22.5,90.0,90.0,6.0,6.0,6.0,6.0,2.5,2.5,4.0,4.0,1,1.0,1,1.0,0,0.0,0,0.0,0,0.0,4,4.0,37,37.0,2022,3,10,3,69,1,0,1.0,6.123233995736766e-17,15.0,11.375,0,3.25,1.5,4.0,37.0,0,2022-03-10,,,,,,,,,,,,0,,80.0,100.0,37,20.0,26.2,0.19047619047619047,20.0,20.0,20.0,2.5,4.0,4.0,32.0,42.0,42.0,20.0,25.0,25.0,20.0,20.0,3.5,3.2142857142857144,37.0,27.285714285714285,23.333333333333332,23.571428571428573,5.0,0.0,9.714285714285715,0.15151515151515152,14.285714285714285,0.12916666666666668
5.0,8.75,20.0,14.0,25.0,22.5,135.0,135.0,5.0,5.0,5.0,5.0,1.25,1.25,1.5,1.5,1,1.0,1,1.0,0,0.0,0,0.0,0,0.0,4,4.0,32,32.0,2022,3,13,6,72,1,1,1.0,6.123233995736766e-17,15.0,11.375,0,1.375,0.25,4.0,32.0,0,2022-03-13,,,,,,,,,,,,0,,30.0,37.5,32,20.0,13.7,0.07142857142857142,20.0,20.0,20.0,4.0,2.5,4.0,37.0,32.0,42.0,25.0,20.0,25.0,20.0,20.0,2.6666666666666665,3.0714285714285716,33.666666666666664,27.285714285714285,23.333333333333332,23.571428571428573,-5.0,0.0,6.38095238095238,0.15151515151515152,14.285714285714285,0.12916666666666668
5.0,8.75,20.0,14.0,25.0,22.5,180.0,180.0,4.0,4.714285714285714,6.0,5.0,0.5,1.0357142857142858,2.75,2.5,1,1.0,1,1.0,0,0.0,0,0.0,0,0.0,4,4.0,12,12.0,2022,3,15,1,74,1,0,1.0,6.123233995736766e-17,15.0,11.375,0,1.625,2.25,4.0,12.0,0,2022-03-15,,,,,,,,,,,,0,,55.0,68.75,12,20.0,19.95,0.13095238095238096,20.0,20.0,20.0,1.5,4.0,2.5,32.0,37.0,32.0,25.0,25.0,20.0,20.0,20.0,2.75,3.0714285714285716,27.0,28.571428571428573,25.0,23.571428571428573,-20.0,0.0,-1.571428571428573,0.15151515151515152,14.285714285714285,0.12916666666666668
5.0,8.75,20.0,14.0,25.0,22.5,0.0,0.0,4.0,4.0,5.0,5.0,0.5,0.5,2.5,2.5,1,1.0,1,1.0,0,0.0,0,0.0,0,0.0,4,4.0,32,32.0,2022,3,17,3,76,1,0,1.0,6.123233995736766e-17,15.0,11.375,0,1.5,2.0,4.0,32.0,0,2022-03-17,,,,,,,,,,,,0,,50.0,62.5,32,20.0,18.7,0.11904761904761904,20.0,20.0,20.0,2.75,1.5,4.0,12.0,32.0,37.0,25.0,25.0,25.0,20.0,20.0,2.25,3.0357142857142856,25.333333333333332,32.714285714285715,25.0,24.285714285714285,20.0,0.0,-7.380952380952383,0.15151515151515152,14.285714285714285,0.12916666666666668
5.0,8.75,20.0,14.0,25.0,22.5,180.0,180.0,4.0,4.714285714285714,6.0,5.0,0.5,1.0357142857142858,2.75,2.5,1,1.0,0,0.0,0,0.0,0,0.0,1,1.0,1,1.0,3,3.0,2022,3,21,0,80,1,0,1.0,6.123233995736766e-17,15.0,11.375,0,1.625,2.25,2.0,3.0,1,2022-03-21,,,,,,,,,,,,0,,55.0,68.75,3,20.0,19.95,0.13095238095238096,20.0,20.0,20.0,2.5,2.75,1.5,32.0,12.0,32.0,25.0,25.0,25.0,20.0,20.0,2.6666666666666665,2.857142857142857,15.666666666666666,27.142857142857142,25.0,24.285714285714285,-29.0,0.0,-11.476190476190476,0.15151515151515152,14.285714285714285,0.12916666666666668
5.0,8.75,20.0,14.0,25.0,22.5,180.0,180.0,5.0,5.0,5.0,5.0,1.25,1.25,2.5,2.5,1,1.0,1,1.0,0,0.0,0,0.0,0,0.0,4,4.0,32,32.0,2022,3,23,2,82,1,0,1.0,6.123233995736766e-17,15.0,11.375,0,1.875,1.25,4.0,32.0,0,2022-03-23,,,,,,,,,,,,0,,50.0,62.5,32,20.0,18.7,0.11904761904761904,20.0,20.0,20.0,2.75,2.5,2.75,3.0,32.0,12.0,25.0,25.0,25.0,20.0,20.0,2.5833333333333335,2.642857142857143,22.333333333333332,25.714285714285715,25.0,24.285714285714285,29.0,0.0,-3.380952380952383,0.15151515151515152,14.285714285714285,0.12916666666666668
5.0,8.75,20.0,14.0,25.0,22.5,180.0,180.0,4.0,4.714285714285714,6.0,5.0,0.5,1.0357142857142858,2.75,2.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,3,3.0,2022,3,24,3,83,1,0,1.0,6.123233995736766e-17,15.0,11.375,0,1.625,2.25,2.0,3.0,0,2022-03-24,,,,,,,,,,,,0,,55.0,68.75,3,20.0,19.95,0.13095238095238096,20.0,20.0,20.0,2.5,2.75,2.5,32.0,3.0,32.0,25.0,25.0,25.0,20.0,20.0,2.6666666666666665,2.6785714285714284,12.666666666666666,21.571428571428573,25.0,25.0,-29.0,0.0,-8.904761904761907,0.15151515151515152,14.285714285714285,0.12916666666666668
5.0,8.75,20.0,14.0,25.0,22.5,180.0,180.0,4.0,4.714285714285714,6.0,5.0,0.5,1.0357142857142858,2.75,2.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,3,3.0,2022,3,25,4,84,1,0,1.0,6.123233995736766e-17,15.0,11.375,0,1.625,2.25,2.0,3.0,0,2022-03-25,,,,,,,,,,,,0,,55.0,68.75,3,20.0,19.95,0.13095238095238096,20.0,20.0,20.0,2.75,2.5,2.75,3.0,32.0,3.0,25.0,25.0,25.0,20.0,20.0,2.6666666666666665,2.5,12.666666666666666,16.714285714285715,25.0,25.0,0.0,0.0,-4.047619047619049,0.15151515151515152,14.285714285714285,0.12916666666666668
5.0,8.75,20.0,14.0,25.0,22.5,180.0,180.0,5.0,5.0,5.0,5.0,1.25,1.25,2.5,2.5,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,20,20.0,2022,3,28,0,87,1,0,1.0,6.123233995736766e-17,15.0,11.375,0,1.875,1.25,0.0,20.0,0,2022-03-28,,,,,,,,,,,,0,,50.0,62.5,20,0.0,18.5,0.11904761904761904,20.0,20.0,20.0,2.75,2.75,2.5,3.0,3.0,32.0,25.0,25.0,25.0,20.0,20.0,2.6666666666666665,2.642857142857143,8.666666666666666,15.0,25.0,25.0,17.0,0.0,-6.333333333333334,0.15151515151515152,14.285714285714285,0.12916666666666668
5.0,8.75,20.0,14.0,25.0,22.5,180.0,180.0,5.0,5.0,5.0,5.0,1.25,1.25,2.5,2.5,1,1.0,0,0.0,0,0.0,0,0.0,1,1.0,2,2.0,26,26.0,2022,4,1,4,91,1,0,0.8660254037844387,-0.4999999999999998,15.0,11.375,0,1.875,1.25,2.0,26.0,0,2022-04-01,,,,,,,,,,,,0,,50.0,62.5,26,20.0,18.7,0.11904761904761904,20.0,20.0,20.0,2.5,2.75,2.75,20.0,3.0,3.0,25.0,25.0,25.0,20.0,20.0,2.5833333333333335,2.607142857142857,16.333333333333332,17.0,25.0,25.0,6.0,0.0,-0.6666666666666679,0.15151515151515152,18.75,0.12916666666666668
5.0,8.75,20.0,14.0,25.0,22.5,180.0,180.0,5.0,5.0,5.0,5.0,1.25,1.25,2.5,2.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,23,23.0,2022,4,3,6,93,1,1,0.8660254037844387,-0.4999999999999998,15.0,11.375,0,1.875,1.25,2.0,23.0,0,2022-04-03,,,,,,,,,,,,0,,50.0,62.5,23,20.0,18.7,0.11904761904761904,20.0,20.0,20.0,2.5,2.5,2.75,26.0,20.0,3.0,25.0,25.0,25.0,20.0,20.0,2.5,2.607142857142857,23.0,15.714285714285714,25.0,25.0,-3.0,0.0,7.2857142857142865,0.15151515151515152,18.75,0.12916666666666668
5.0,8.75,20.0,14.0,25.0,22.5,180.0,180.0,5.0,5.0,5.0,5.0,1.25,1.25,2.5,2.5,1,1.0,0,0.0,0,0.0,0,0.0,1,1.0,2,2.0,26,26.0,2022,4,4,0,94,1,0,0.8660254037844387,-0.4999999999999998,15.0,11.375,0,1.875,1.25,2.0,26.0,1,2022-04-04,,,,,,,,,,,,0,,50.0,62.5,26,20.0,18.7,0.11904761904761904,20.0,20.0,20.0,2.5,2.5,2.5,23.0,26.0,20.0,25.0,25.0,25.0,20.0,20.0,2.5,2.5714285714285716,25.0,19.0,25.0,25.0,3.0,0.0,6.0,0.15151515151515152,18.75,0.12916666666666668
5.0,8.75,20.0,14.0,15.0,15.0,135.0,135.0,5.0,5.0,5.0,5.0,1.25,1.25,2.5,2.5,1,1.0,0,0.0,0,0.0,0,0.0,1,1.0,1,1.0,23,23.0,2022,4,6,2,96,1,0,0.8660254037844387,-0.4999999999999998,15.0,11.375,0,1.875,1.25,2.0,23.0,0,2022-04-06,,,,,,,,,,,,0,,50.0,37.5,23,20.0,18.7,0.11904761904761904,20.0,20.0,20.0,2.5,2.5,2.5,26.0,23.0,26.0,25.0,25.0,25.0,20.0,20.0,2.5,2.5714285714285716,24.0,17.714285714285715,21.666666666666668,23.571428571428573,-3.0,0.0,6.285714285714285,0.15151515151515152,18.75,0.12916666666666668
5.0,8.75,20.0,14.0,20.0,20.0,135.0,135.0,5.0,5.0,5.0,5.0,1.25,1.25,2.5,2.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,2,2.0,26,26.0,2022,4,8,4,98,1,0,0.8660254037844387,-0.4999999999999998,15.0,11.375,0,1.875,1.25,2.0,26.0,0,2022-04-08,,,,,,,,,,,,0,,50.0,50.0,26,20.0,18.7,0.11904761904761904,20.0,20.0,20.0,2.5,2.5,2.5,23.0,26.0,23.0,15.0,25.0,25.0,20.0,20.0,2.5,2.5357142857142856,25.0,21.0,20.0,22.857142857142858,3.0,0.0,4.0,0.15151515151515152,18.75,0.12916666666666668
5.0,8.75,20.0,14.0,20.0,20.0,135.0,135.0,5.0,5.0,5.0,5.0,1.25,1.25,2.5,2.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,2,2.0,26,26.0,2022,4,9,5,99,1,1,0.8660254037844387,-0.4999999999999998,15.0,11.375,0,1.875,1.25,2.0,26.0,0,2022-04-09,,,,,,,,,,,,0,,50.0,50.0,26,20.0,18.7,0.11904761904761904,20.0,20.0,20.0,2.5,2.5,2.5,26.0,23.0,26.0,20.0,15.0,25.0,20.0,20.0,2.5,2.5,25.0,24.285714285714285,18.333333333333332,22.142857142857142,0.0,0.0,0.7142857142857153,0.15151515151515152,18.75,0.12916666666666668
5.0,8.75,20.0,14.0,20.0,20.0,135.0,135.0,5.0,5.0,5.0,5.0,1.25,1.25,2.5,2.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,2,2.0,26,26.0,2022,4,10,6,100,1,1,0.8660254037844387,-0.4999999999999998,15.0,11.375,0,1.875,1.25,2.0,26.0,0,2022-04-10,,,,,,,,,,,,0,,50.0,50.0,26,20.0,18.7,0.11904761904761904,20.0,20.0,20.0,2.5,2.5,2.5,26.0,26.0,23.0,20.0,20.0,15.0,20.0,20.0,2.5,2.5,26.0,25.142857142857142,20.0,21.428571428571427,0.0,0.0,0.8571428571428577,0.15151515151515152,18.75,0.12916666666666668
5.0,8.75,20.0,14.0,25.0,25.0,135.0,135.0,5.0,5.0,5.0,5.0,1.25,1.25,2.0,2.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,28,28.0,2022,4,11,0,101,1,0,0.8660254037844387,-0.4999999999999998,15.0,11.375,0,1.625,0.75,2.0,28.0,0,2022-04-11,,,,,,,,,,,,0,,40.0,50.0,28,20.0,16.2,0.09523809523809523,20.0,20.0,20.0,2.5,2.5,2.5,26.0,26.0,26.0,20.0,20.0,20.0,20.0,20.0,2.3333333333333335,2.4285714285714284,26.666666666666668,25.428571428571427,21.666666666666668,21.428571428571427,2.0,0.0,1.2380952380952408,0.15151515151515152,18.75,0.12916666666666668
5.0,8.75,20.0,14.0,25.0,25.0,135.0,135.0,5.0,5.0,5.0,5.0,1.25,1.25,2.5,2.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,2,2.0,31,31.0,2022,4,12,1,102,1,0,0.8660254037844387,-0.4999999999999998,15.0,11.375,0,1.875,1.25,2.0,31.0,0,2022-04-12,,,,,,,,,,,,0,,50.0,62.5,31,20.0,18.7,0.11904761904761904,20.0,20.0,20.0,2.0,2.5,2.5,28.0,26.0,26.0,25.0,20.0,20.0,20.0,20.0,2.3333333333333335,2.4285714285714284,28.333333333333332,26.571428571428573,23.333333333333332,21.428571428571427,3.0,0.0,1.7619047619047592,0.15151515151515152,18.75,0.12916666666666668
5.0,8.75,20.0,14.0,25.0,25.0,135.0,135.0,4.0,4.714285714285714,6.0,5.0,0.5,1.0357142857142858,2.75,2.5,1,1.0,0,0.0,0,0.0,0,0.0,1,1.0,2,2.0,11,11.0,2022,4,15,4,105,1,0,0.8660254037844387,-0.4999999999999998,15.0,11.375,0,1.625,2.25,2.0,11.0,0,2022-04-15,,,,,,,,,,,,0,,55.0,68.75,11,20.0,19.95,0.13095238095238096,20.0,20.0,20.0,2.5,2.0,2.5,31.0,28.0,26.0,25.0,25.0,20.0,20.0,20.0,2.4166666666666665,2.4642857142857144,23.333333333333332,24.428571428571427,25.0,21.428571428571427,-20.0,0.0,-1.095238095238095,0.15151515151515152,18.75,0.12916666666666668
5.0,8.75,20.0,14.0,20.0,20.0,135.0,135.0,4.0,4.714285714285714,6.0,5.0,0.5,1.0357142857142858,2.75,2.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,2,2.0,6,6.0,2022,4,19,1,109,1,0,0.8660254037844387,-0.4999999999999998,15.0,11.375,0,1.625,2.25,2.0,6.0,0,2022-04-19,,,,,,,,,,,,0,,55.0,55.0,6,20.0,19.95,0.13095238095238096,20.0,20.0,20.0,2.75,2.5,2.0,11.0,31.0,28.0,25.0,25.0,25.0,20.0,20.0,2.6666666666666665,2.5,16.0,22.0,23.333333333333332,22.142857142857142,-5.0,0.0,-6.0,0.15151515151515152,18.75,0.12916666666666668
5.0,8.75,20.0,14.0,25.0,22.5,180.0,180.0,5.0,5.0,5.0,5.0,1.25,1.25,2.5,2.5,1,1.0,1,1.0,0,0.0,0,0.0,0,0.0,4,4.0,32,32.0,2022,4,20,2,110,1,0,0.8660254037844387,-0.4999999999999998,15.0,11.375,0,1.875,1.25,4.0,32.0,1,2022-04-20,,,,,,,,,,,,0,,50.0,62.5,32,20.0,18.7,0.11904761904761904,20.0,20.0,20.0,2.75,2.75,2.5,6.0,11.0,31.0,20.0,25.0,25.0,20.0,20.0,2.6666666666666665,2.5,16.333333333333332,22.857142857142858,23.333333333333332,22.857142857142858,26.0,0.0,-6.5238095238095255,0.15151515151515152,18.75,0.12916666666666668
5.0,8.75,20.0,14.0,30.0,30.0,135.0,135.0,4.0,4.714285714285714,6.0,5.0,0.5,1.0357142857142858,2.75,2.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,13,13.0,2022,4,23,5,113,1,1,0.8660254037844387,-0.4999999999999998,15.0,11.375,1,1.625,2.25,2.0,13.0,0,2022-04-23,,,,,,,,,,,,0,,55.0,82.5,13,20.0,19.95,0.13095238095238096,20.0,20.0,20.0,2.5,2.75,2.75,32.0,6.0,11.0,25.0,20.0,25.0,20.0,20.0,2.6666666666666665,2.5357142857142856,17.0,21.0,25.0,24.285714285714285,-19.0,0.0,-4.0,0.15151515151515152,18.75,0.12916666666666668
5.0,8.75,20.0,14.0,20.0,20.0,135.0,135.0,4.0,4.714285714285714,6.0,5.0,0.5,1.0357142857142858,2.75,2.5,1,1.0,0,0.0,0,0.0,0,0.0,1,1.0,2,2.0,6,6.0,2022,4,24,6,114,1,1,0.8660254037844387,-0.4999999999999998,15.0,11.375,0,1.625,2.25,2.0,6.0,0,2022-04-24,,,,,,,,,,,,0,,55.0,55.0,6,20.0,19.95,0.13095238095238096,20.0,20.0,20.0,2.75,2.5,2.75,13.0,32.0,6.0,30.0,25.0,20.0,20.0,20.0,2.6666666666666665,2.5714285714285716,17.0,18.142857142857142,25.0,24.285714285714285,-7.0,0.0,-1.1428571428571423,0.15151515151515152,18.75,0.12916666666666668
