vent_vitesse_min,vent_vitesse_max,vent_rafales,vent_direction_deg,mer_score_min,mer_score_max,mer_hauteur_min,mer_hauteur_max,temps_precipitation,temps_orage,temps_visibilite_reduite,temps_clair,temps_nuageux,temps_score_danger,score_risque,annee,mois,jour,jour_semaine,jour_annee,saison_cyclonique,weekend,mois_sin,mois_cos,jour_annee_sin,jour_annee_cos,zone_AMPANIHY A TAOLAGNARO,zone_ANTALAHA A FARAFANGANA,zone_ANTALAHA A MAHANORO,zone_ANTALAHA A MANANJARY,zone_ANTALAHA A TAOLAGNARO,zone_ANTALAHA A TOAMASINA,zone_ANTALAHA AU CAP SAINTE-MARIE,zone_AVIS DE GRAND FRAIS ASSOCIE A LA DEPRESSION TROPICALE ENTRE TOAMASINA,zone_AVIS DE GRAND FRAIS ASSOCIE A LA DEPRESSION TROPICALE ENTRE TOAMASINA ET VATOMANDRY,zone_BELNA' BESALAMPY A MOROMBE,zone_BESALAMPY A MOROMBE,zone_BESALAMPY A TOLIARA,zone_CAP D'AMBRE A ANTALAHA,zone_CAP D'AMBRE A BESALAMPY,zone_CAP D'AMBRE A CAP EST,zone_CAP D'AMBRE A MAHANORO,zone_CAP D'AMBRE A MAINTIRANO,zone_CAP D'AMBRE A MANANJARY,zone_CAP D'AMBRE A SAINTE-MARIE,zone_CAP D'AMBRE A TOAMASINA,zone_CAP D'AMBRE ANTALAHA,zone_CAP EST A MAHANORO,zone_CAP EST A TAOLAGNARO,zone_CAP SAINT ANDRE A ANALALAVA,zone_CAP SAINTE MARIE AU CAP ST VINCENT,zone_CAP SAINTE-MARIE A TAOLAGNARO,zone_CAP ST VINCENT AU CAP SAINT ANDRE,zone_FARAFANGANA A TAOLAGNARO,zone_FARAFANGANA AU CAP SAINTE-MARIE,zone_GRAND FRAIS AU VOISINAGE DE TAOLAGNARO,zone_GRAND FRAIS AU VOISINAGE DU CAP D'AMBRE,zone_GRAND FRAIS AU VOISINAGE DU CAP SAINTE-MARIE,zone_LOCALEMENT GRAND FRAIS AU SUD DE TAOLAGNARO,zone_MAHANORO A CAP SAINTE-MARIE,zone_MAHANORO A TAOLAGNARO,zone_MAHANORO AU CAP SAINTE-MARIE,zone_MAINTIRANO AU CAP SAINTE-MARIE,zone_MANANJARAY A TAOLAGNARO,zone_MANANJARY A CAP SAINTE-MARIE,zone_MANANJARY A TAOLAGNARO,zone_MANANJARY AU CAP SAINTE-MARIE,zone_MOROMBE A CAP SAINTE-MARIE,zone_MOROMBE A TAOLAGNARO,zone_MOROMBE AU CAP SAINTE-MARIE,zone_MOROMBE AU TAOLAGNARO,zone_SAINTE-MARIE A MAHANORO,zone_SAINTE-MARIE A MANANJARY,zone_SAINTE-MARIE A TAOLAGNARO,zone_SAINTE-MARIE AU CAP SAINTE-MARIE,zone_TAOLAGNARO AU CAP SAINTE MARIE,zone_TOAMASINA A TAOLAGNARO,zone_TOAMASINA AU CAP SAINTE-MARIE,zone_TOAMASINA AU TAOLAGNARO,zone_TOLIARA A TAOLAGNARO,zone_TOLIARA AU CAP SAINTE-MARIE,vent_amplitude,vent_moyen,mer_amplitude,mer_moyenne,vent_fort,vent_violent,rafales_fortes,mer_agitee,mer_forte,vent_vitesse_max_lag1,vent_vitesse_max_trend,mer_hauteur_max_lag1,mer_hauteur_max_trend,score_risque_lag1,score_risque_trend,vent_moyen_lag1,vent_moyen_trend,incident
10.0,15.0,20.0,90.0,4.0,5.0,0.5,2.5,0,0,0,0,0,0,30,2020,1,5,6,5,1,1,0.49999999999999994,0.8660254037844387,0.08596479873744647,0.9962981749346078,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,2.0,1.5,0,0,0,1,0,15.0,0.0,2.5,0.0,30.0,0.0,12.5,0.0,0
15.0,20.0,20.0,180.0,5.0,5.0,1.25,2.0,0,0,0,0,0,0,35,2019,12,19,3,353,1,0,-2.4492935982947064e-16,1.0,-0.20510449986861926,0.9787400799669153,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,17.5,0.75,1.625,0,0,0,1,0,10.0,10.0,0.4,1.6,15.0,20.0,7.5,10.0,0
10.0,15.0,15.0,90.0,4.0,5.0,0.5,2.5,0,0,0,1,1,0,20,2020,12,14,0,349,1,0,-2.4492935982947064e-16,1.0,-0.27195815753410524,0.9623090774541487,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,2.0,1.5,0,0,0,1,0,15.0,0.0,1.0,1.5,32.0,-12.0,12.5,0.0,0
15.0,15.0,20.0,180.0,4.0,5.0,0.5,1.5,0,0,0,1,1,0,30,2019,10,5,5,278,0,1,-0.8660254037844386,0.5000000000000001,-0.9973249731081555,0.07309512989807776,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,15.0,1.0,1.0,0,0,0,1,0,10.0,5.0,1.5,0.0,35.0,-5.0,7.5,7.5,0
5.0,10.0,20.0,90.0,4.0,5.0,0.5,2.5,0,0,0,1,1,0,25,2019,10,29,1,302,0,0,-0.8660254037844386,0.5000000000000001,-0.8840675099433637,0.46735921715800205,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,7.5,2.0,1.5,0,0,0,1,0,15.0,-5.0,0.5,2.0,20.0,5.0,10.0,-2.5,0
10.0,15.0,20.0,90.0,5.0,5.0,1.25,2.5,0,0,0,1,0,0,20,2020,11,18,2,323,1,0,-0.5000000000000004,0.8660254037844384,-0.661634618242279,0.749826401204568,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5.0,12.5,1.25,1.875,0,0,0,1,0,15.0,0.0,2.5,0.0,20.0,0.0,12.5,0.0,0
5.0,10.0,20.0,90.0,4.0,5.0,0.5,2.5,0,0,0,0,0,0,25,2019,11,24,6,328,1,1,-0.5000000000000004,0.8660254037844384,-0.594726686960764,0.8039279618328208,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,7.5,2.0,1.5,0,0,0,1,0,15.0,-5.0,2.5,0.0,10.0,15.0,12.5,-5.0,0
5.0,10.0,20.0,90.0,3.0,5.0,0.1,2.5,0,0,0,0,0,0,25,2020,2,5,2,36,1,0,0.8660254037844386,0.5000000000000001,0.5808002734538009,0.8140460935082178,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,7.5,2.4,1.3,0,0,0,1,0,10.0,0.0,4.0,-1.5,40.0,-15.0,7.5,0.0,0
5.0,10.0,20.0,270.0,3.0,5.0,0.1,2.5,0,0,0,0,0,0,25,2020,2,18,1,49,1,0,0.8660254037844386,0.5000000000000001,0.7469720876965552,0.6648553979642865,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,7.5,2.4,1.3,0,0,0,1,0,15.0,-5.0,2.5,0.0,15.0,10.0,12.5,-5.0,0
10.0,15.0,25.0,135.0,5.0,6.0,1.25,4.0,0,0,0,0,1,0,30,2021,8,23,0,235,0,0,-0.8660254037844384,-0.5000000000000004,-0.7856498550787144,-0.6186714032625032,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,2.75,2.625,0,0,0,1,1,15.0,0.0,2.5,1.5,20.0,10.0,12.5,0.0,0
10.0,15.0,15.0,270.0,3.0,5.0,0.1,2.5,1,1,0,0,0,4,32,2020,12,18,4,353,1,0,-2.4492935982947064e-16,1.0,-0.20510449986861926,0.9787400799669153,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,2.4,1.3,0,0,0,1,0,15.0,0.0,2.5,0.0,23.0,9.0,12.5,0.0,0
5.0,10.0,20.0,180.0,5.0,6.0,1.25,4.0,0,0,0,0,0,0,30,2019,9,28,5,271,0,1,-1.0,-1.8369701987210297e-16,-0.9988797155850335,-0.04732138832243232,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5.0,7.5,2.75,2.625,0,0,0,1,1,10.0,0.0,2.0,2.0,25.0,5.0,7.5,0.0,1
5.0,10.0,15.0,90.0,4.0,5.0,0.5,2.5,0,0,0,0,0,0,25,2020,1,25,5,25,1,1,0.49999999999999994,0.8660254037844387,0.4171936026123168,0.9088176373395029,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,7.5,2.0,1.5,0,0,0,1,0,25.0,-15.0,4.0,-1.5,55.0,-30.0,20.0,-12.5,0
10.0,20.0,20.0,90.0,4.0,5.0,0.5,2.5,1,0,0,0,0,1,38,2020,2,9,6,40,1,1,0.8660254037844386,0.5000000000000001,0.6354323008901774,0.7721565844991642,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.0,15.0,2.0,1.5,0,0,0,1,0,15.0,5.0,2.5,0.0,10.0,28.0,12.5,2.5,0
5.0,15.0,20.0,90.0,4.0,5.0,0.5,2.5,1,0,0,0,0,3,39,2019,11,6,2,310,1,0,-0.5000000000000004,0.8660254037844384,-0.8115390590073611,0.5842981736283683,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.0,10.0,2.0,1.5,0,0,0,1,0,10.0,5.0,4.0,-1.5,30.0,9.0,7.5,2.5,0
15.0,20.0,20.0,90.0,4.0,6.0,0.5,4.0,0,0,0,1,0,0,40,2019,12,5,3,339,1,0,-2.4492935982947064e-16,1.0,-0.4327755925504317,0.9015016841318838,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,5.0,17.5,3.5,2.25,0,0,0,1,1,15.0,5.0,4.0,0.0,43.0,-3.0,12.5,5.0,0
10.0,15.0,20.0,90.0,4.0,5.0,0.5,1.1,0,0,0,0,0,0,20,2021,12,17,4,351,1,0,-2.4492935982947064e-16,1.0,-0.23867276600594997,0.9711000518829505,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,0.6000000000000001,0.8,0,0,0,1,0,15.0,0.0,4.0,-2.9,37.0,-17.0,12.5,0.0,0
5.0,5.0,20.0,90.0,4.0,5.0,0.5,1.5,0,0,0,1,0,0,20,2019,9,29,6,272,0,1,-1.0,-1.8369701987210297e-16,-0.9995462806873573,-0.03012030484690836,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,5.0,1.0,1.0,0,0,0,1,0,10.0,-5.0,4.0,-2.5,30.0,-10.0,7.5,-2.5,0
10.0,15.0,15.0,270.0,4.0,5.0,0.5,2.5,1,0,0,1,0,1,23,2020,11,18,2,323,1,0,-0.5000000000000004,0.8660254037844384,-0.661634618242279,0.749826401204568,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,2.0,1.5,0,0,0,1,0,15.0,0.0,2.5,0.0,20.0,3.0,12.5,0.0,0
10.0,15.0,25.0,135.0,4.0,5.0,0.5,2.5,1,0,0,0,1,2,11,2021,10,1,4,274,0,0,-0.8660254037844386,0.5000000000000001,-0.9999907397361901,0.004303538296243821,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,2.0,1.5,0,0,0,1,0,15.0,0.0,2.5,0.0,11.0,0.0,12.5,0.0,0
15.0,20.0,25.0,90.0,4.0,5.0,0.5,2.5,0,0,0,0,1,0,20,2020,2,14,4,45,1,0,0.8660254037844386,0.5000000000000001,0.6994583270516471,0.7146733860429609,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,17.5,2.0,1.5,0,0,0,1,0,15.0,5.0,2.5,0.0,0.0,20.0,12.5,5.0,0
10.0,15.0,30.0,90.0,5.0,6.0,1.25,4.0,0,0,0,0,1,0,35,2020,12,8,1,343,1,0,-2.4492935982947064e-16,1.0,-0.3697245428906732,0.9291414114031743,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5.0,12.5,2.75,2.625,0,0,1,1,1,15.0,0.0,4.0,0.0,25.0,10.0,12.5,0.0,0
10.0,15.0,28.0,135.0,4.0,5.0,0.5,2.5,1,0,0,0,0,2,11,2021,7,24,5,205,0,1,-0.4999999999999997,-0.8660254037844388,-0.37770796520396466,-0.9259247771938499,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,2.0,1.5,0,0,0,1,0,15.0,0.0,2.5,0.0,11.0,0.0,12.5,0.0,0
10.0,20.0,20.0,0.0,4.0,5.0,0.5,2.5,0,0,0,1,0,0,15,2019,10,29,1,302,0,0,-0.8660254037844386,0.5000000000000001,-0.8840675099433637,0.46735921715800205,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.0,15.0,2.0,1.5,0,0,0,1,0,15.0,5.0,2.5,0.0,30.0,-15.0,10.0,5.0,0
5.0,10.0,20.0,90.0,4.0,5.0,0.5,2.5,0,0,0,1,0,0,25,2020,1,30,3,30,1,0,0.49999999999999994,0.8660254037844387,0.4937755501599772,0.869589389346611,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,7.5,2.0,1.5,0,0,0,1,0,25.0,-15.0,2.5,0.0,30.0,-5.0,20.0,-12.5,0
10.0,15.0,20.0,90.0,5.0,6.0,1.25,4.0,0,0,0,1,1,0,35,2019,10,7,0,280,0,0,-0.8660254037844386,0.5000000000000001,-0.994217906893952,0.10738134666416306,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,2.75,2.625,0,0,0,1,1,15.0,0.0,4.0,0.0,35.0,0.0,12.5,0.0,0
10.0,15.0,25.0,135.0,4.0,5.0,0.5,2.5,1,0,0,0,0,1,8,2022,6,4,5,155,0,1,1.2246467991473532e-16,-1.0,0.4559066935084588,-0.8900275764346767,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,2.0,1.5,0,0,0,1,0,15.0,0.0,2.5,0.0,11.0,-3.0,12.5,0.0,0
10.0,15.0,20.0,270.0,4.0,5.0,0.5,2.5,1,1,0,0,0,4,12,2022,1,21,4,21,1,0,0.49999999999999994,0.8660254037844387,0.3536761221763716,0.9353679493131483,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,2.0,1.5,0,0,0,1,0,15.0,0.0,2.5,0.0,26.0,-14.0,12.5,0.0,0
10.0,15.0,15.0,180.0,5.0,5.0,1.25,1.8,0,0,0,0,1,0,20,2022,11,29,1,333,1,0,-0.5000000000000004,0.8660254037844384,-0.5234156073655503,0.8520775211013093,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,0.55,1.525,0,0,0,1,0,15.0,0.0,1.6,0.19999999999999996,20.0,0.0,12.5,0.0,0
15.0,20.0,25.0,90.0,5.0,5.0,1.25,2.5,0,0,0,0,0,0,40,2020,1,24,4,24,1,0,0.49999999999999994,0.8660254037844387,0.401487989205973,0.9158642882672872,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,17.5,1.25,1.875,0,0,0,1,0,20.0,0.0,4.0,-1.5,46.0,-6.0,15.0,2.5,0
5.0,15.0,20.0,90.0,3.0,5.0,0.1,1.0,1,0,0,0,0,1,33,2019,10,12,5,285,0,1,-0.8660254037844386,0.5000000000000001,-0.9813064702716093,0.19245158197082995,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.0,10.0,0.9,0.55,0,0,0,1,0,20.0,-5.0,2.5,-1.5,45.0,-12.0,15.0,-5.0,0
5.0,10.0,15.0,90.0,4.0,5.0,0.5,2.5,0,0,0,1,0,0,25,2019,11,9,5,313,1,1,-0.5000000000000004,0.8660254037844384,-0.780295851070776,0.6254105729852457,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,7.5,2.0,1.5,0,0,0,1,0,10.0,0.0,2.5,0.0,5.0,20.0,7.5,0.0,0
5.0,10.0,20.0,90.0,5.0,6.0,1.25,4.0,1,1,0,0,0,4,42,2020,2,16,6,47,1,1,0.8660254037844386,0.5000000000000001,0.7236440382959124,0.6901733882429719,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,7.5,2.75,2.625,0,0,0,1,1,10.0,0.0,2.5,1.5,25.0,17.0,7.5,0.0,0
5.0,10.0,15.0,90.0,4.0,5.0,0.5,2.5,0,0,0,1,1,0,25,2019,10,26,5,299,0,1,-0.8660254037844386,0.5000000000000001,-0.9070138128026362,0.42110087079608916,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,5.0,7.5,2.0,1.5,0,0,0,1,0,15.0,-5.0,2.5,0.0,35.0,-10.0,10.0,-2.5,0
10.0,15.0,30.0,135.0,5.0,6.0,1.25,2.0,0,0,0,0,1,0,45,2019,12,30,0,364,1,0,-2.4492935982947064e-16,1.0,-0.01721335615583528,0.9998518392091162,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,0.75,1.625,0,0,1,1,1,10.0,5.0,1.0,1.0,25.0,20.0,7.5,5.0,0
10.0,15.0,20.0,90.0,4.0,5.0,0.5,2.5,1,1,0,0,0,4,32,2020,12,28,0,363,1,0,-2.4492935982947064e-16,1.0,-0.034421611622745804,0.9994074007397048,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,2.0,1.5,0,0,0,1,0,15.0,0.0,2.5,0.0,20.0,12.0,12.5,0.0,0
10.0,15.0,20.0,135.0,5.0,5.0,1.25,2.5,1,0,0,0,1,2,26,2022,4,22,4,112,1,0,0.8660254037844387,-0.4999999999999998,0.9368813462954315,-0.3496474552512284,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,1.25,1.875,0,0,0,1,0,15.0,0.0,2.5,0.0,32.0,-6.0,12.5,0.0,0
15.0,20.0,30.0,90.0,5.0,7.0,1.25,6.0,0,0,0,0,0,0,55,2019,11,16,5,320,1,1,-0.5000000000000004,0.8660254037844384,-0.6994583270516471,0.7146733860429609,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,5.0,17.5,4.75,3.625,0,0,1,1,1,20.0,0.0,2.5,3.5,25.0,30.0,17.5,0.0,0
10.0,15.0,20.0,0.0,5.0,6.0,1.25,4.0,0,0,0,0,0,0,35,2019,10,5,5,278,0,1,-0.8660254037844386,0.5000000000000001,-0.9973249731081555,0.07309512989807776,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,2.75,2.625,0,0,0,1,1,10.0,5.0,1.5,2.5,25.0,10.0,7.5,5.0,0
5.0,10.0,20.0,90.0,5.0,5.0,1.25,2.5,0,0,0,0,1,0,25,2019,12,4,2,338,1,0,-2.4492935982947064e-16,1.0,-0.4482293417404106,0.893918596519257,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,7.5,1.25,1.875,0,0,0,1,0,15.0,-5.0,4.0,-1.5,25.0,0.0,12.5,-5.0,0
10.0,15.0,20.0,90.0,4.0,5.0,0.5,2.5,0,0,0,0,0,0,0,2019,11,14,3,318,1,0,-0.5000000000000004,0.8660254037844384,-0.7236440382959123,0.690173388242972,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,2.0,1.5,0,0,0,1,0,10.0,5.0,2.5,0.0,25.0,-25.0,7.5,5.0,0
10.0,20.0,25.0,90.0,5.0,6.0,1.25,4.0,0,0,0,1,0,0,45,2019,12,4,2,338,1,0,-2.4492935982947064e-16,1.0,-0.4482293417404106,0.893918596519257,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,10.0,15.0,2.75,2.625,0,0,0,1,1,20.0,0.0,4.0,0.0,45.0,0.0,15.0,0.0,0
15.0,20.0,20.0,90.0,5.0,6.0,1.25,4.0,0,0,0,0,0,0,40,2020,1,22,2,22,1,0,0.49999999999999994,0.8660254037844387,0.3697245428906731,0.9291414114031743,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,17.5,2.75,2.625,0,0,0,1,1,15.0,5.0,4.0,0.0,40.0,0.0,12.5,5.0,0
10.0,15.0,20.0,45.0,5.0,5.0,1.25,2.5,1,0,0,0,0,1,23,2020,11,16,0,321,1,0,-0.5000000000000004,0.8660254037844384,-0.6870527672236675,0.726607524768565,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,1.25,1.875,0,0,0,1,0,15.0,0.0,2.5,0.0,20.0,3.0,12.5,0.0,0
10.0,15.0,25.0,225.0,5.0,5.0,1.25,2.5,1,0,0,0,1,1,28,2022,3,5,5,64,1,1,1.0,6.123233995736766e-17,0.8919813464595485,0.45207220393230435,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,1.25,1.875,0,0,0,1,0,15.0,0.0,2.5,0.0,3.0,25.0,12.5,0.0,0
