date,vent_vitesse_min_min,vent_vitesse_min_mean,vent_vitesse_max_max,vent_vitesse_max_mean,vent_rafales_max,vent_rafales_mean,vent_direction_deg_max,vent_direction_deg_mean,mer_score_min_min,mer_score_min_mean,mer_score_max_max,mer_score_max_mean,mer_hauteur_min_min,mer_hauteur_min_mean,mer_hauteur_max_max,mer_hauteur_max_mean,temps_precipitation_max,temps_precipitation_mean,temps_orage_max,temps_orage_mean,temps_visibilite_reduite_min,temps_visibilite_reduite_mean,temps_clair_min,temps_clair_mean,temps_nuageux_max,temps_nuageux_mean,temps_score_danger_max,temps_score_danger_mean,score_risque_max,score_risque_mean,date_only,incident,annee,mois,jour,jour_semaine,jour_annee,saison_cyclonique,weekend,mois_sin,mois_cos,vent_amplitude,vent_moyen,rafales_fortes,mer_hauteur_moy,mer_amplitude,nb_conditions_defavorables,score_meteo_max
2022-09-30,5.0,8.75,20.0,14.0,25.0,25.0,135.0,135.0,5.0,5.0,6.0,6.0,1.25,1.25,2.7,2.7,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,2,2.0,36,36.0,2022-09-30,1,2022,9,30,4,273,0,0,-1.0,-1.8369701987210297e-16,15.0,11.375,0,1.975,1.4500000000000002,2.0,36.0
2022-10-04,5.0,8.75,20.0,14.0,25.0,25.0,135.0,135.0,5.0,5.0,5.0,5.0,1.25,1.25,2.5,2.5,1,1.0,0,0.0,0,0.0,0,0.0,1,1.0,2,2.0,31,31.0,2022-10-04,0,2022,10,4,1,277,0,0,-0.8660254037844386,0.5000000000000001,15.0,11.375,0,1.875,1.25,2.0,31.0
2022-10-05,5.0,8.75,20.0,14.0,25.0,25.0,135.0,135.0,5.0,5.0,6.0,6.0,1.25,1.25,4.0,4.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,2,2.0,36,36.0,2022-10-05,0,2022,10,5,2,278,0,0,-0.8660254037844386,0.5000000000000001,15.0,11.375,0,2.625,2.75,2.0,36.0
2022-10-06,5.0,8.75,20.0,14.0,25.0,25.0,135.0,135.0,4.0,4.714285714285714,6.0,5.0,0.5,1.0357142857142858,2.75,2.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,2,2.0,11,11.0,2022-10-06,0,2022,10,6,3,279,0,0,-0.8660254037844386,0.5000000000000001,15.0,11.375,0,1.625,2.25,2.0,11.0
2022-10-09,5.0,8.75,20.0,14.0,25.0,22.5,180.0,180.0,5.0,5.0,5.0,5.0,1.25,1.25,2.5,2.5,1,1.0,0,0.0,0,0.0,0,0.0,1,1.0,2,2.0,26,26.0,2022-10-09,0,2022,10,9,6,282,0,1,-0.8660254037844386,0.5000000000000001,15.0,11.375,0,1.875,1.25,2.0,26.0
2022-10-10,5.0,8.75,20.0,14.0,25.0,22.5,180.0,180.0,5.0,5.0,5.0,5.0,1.25,1.25,2.5,2.5,1,1.0,0,0.0,0,0.0,0,0.0,1,1.0,2,2.0,26,26.0,2022-10-10,0,2022,10,10,0,283,0,0,-0.8660254037844386,0.5000000000000001,15.0,11.375,0,1.875,1.25,2.0,26.0
2022-10-27,5.0,8.75,20.0,14.0,15.0,15.0,90.0,90.0,5.0,5.0,5.0,5.0,1.25,1.25,2.5,2.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,23,23.0,2022-10-27,0,2022,10,27,3,300,0,0,-0.8660254037844386,0.5000000000000001,15.0,11.375,0,1.875,1.25,2.0,23.0
2022-10-28,5.0,8.75,20.0,14.0,15.0,15.0,90.0,90.0,5.0,5.0,5.0,5.0,1.25,1.25,2.5,2.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,23,23.0,2022-10-28,0,2022,10,28,4,301,0,0,-0.8660254037844386,0.5000000000000001,15.0,11.375,0,1.875,1.25,2.0,23.0
2022-11-19,5.0,8.75,20.0,14.0,20.0,20.0,135.0,135.0,4.0,4.0,5.0,5.0,0.5,0.5,1.6,1.6,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,20,20.0,2022-11-19,0,2022,11,19,5,323,1,1,-0.5000000000000004,0.8660254037844384,15.0,11.375,0,1.05,1.1,0.0,20.0
2022-11-20,5.0,8.75,20.0,14.0,20.0,20.0,135.0,135.0,4.0,4.0,5.0,5.0,0.5,0.5,1.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,20,20.0,2022-11-20,0,2022,11,20,6,324,1,1,-0.5000000000000004,0.8660254037844384,15.0,11.375,0,0.75,0.5,0.0,20.0
2022-11-22,5.0,8.75,20.0,14.0,20.0,20.0,135.0,135.0,4.0,4.0,5.0,5.0,0.5,0.5,1.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,20,20.0,2022-11-22,1,2022,11,22,1,326,1,0,-0.5000000000000004,0.8660254037844384,15.0,11.375,0,0.75,0.5,0.0,20.0
2022-11-24,5.0,8.75,20.0,14.0,25.0,25.0,135.0,135.0,5.0,5.0,5.0,5.0,1.25,1.25,2.0,2.0,1,1.0,0,0.0,0,0.0,0,0.0,1,1.0,2,2.0,31,31.0,2022-11-24,0,2022,11,24,3,328,1,0,-0.5000000000000004,0.8660254037844384,15.0,11.375,0,1.625,0.75,2.0,31.0
2022-11-28,5.0,8.75,20.0,14.0,20.0,20.0,180.0,180.0,5.0,5.0,5.0,5.0,1.25,1.25,1.6,1.6,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,20,20.0,2022-11-28,0,2022,11,28,0,332,1,0,-0.5000000000000004,0.8660254037844384,15.0,11.375,0,1.425,0.3500000000000001,0.0,20.0
2022-11-29,5.0,8.75,20.0,14.0,15.0,15.0,180.0,180.0,5.0,5.0,5.0,5.0,1.25,1.25,1.8,1.8,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,20,20.0,2022-11-29,0,2022,11,29,1,333,1,0,-0.5000000000000004,0.8660254037844384,15.0,11.375,0,1.525,0.55,0.0,20.0
2022-12-01,5.0,8.75,20.0,14.0,15.0,15.0,180.0,180.0,4.0,4.0,5.0,5.0,0.5,0.5,1.3,1.3,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,20,20.0,2022-12-01,1,2022,12,1,3,335,1,0,-2.4492935982947064e-16,1.0,15.0,11.375,0,0.9,0.8,0.0,20.0
2022-12-05,5.0,8.75,20.0,14.0,25.0,22.5,135.0,135.0,4.0,4.714285714285714,6.0,5.0,0.5,1.0357142857142858,2.75,2.5,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,3,3.0,2022-12-05,0,2022,12,5,0,339,1,0,-2.4492935982947064e-16,1.0,15.0,11.375,0,1.625,2.25,2.0,3.0
2022-12-10,5.0,8.75,20.0,14.0,25.0,22.5,180.0,180.0,5.0,5.0,5.0,5.0,1.25,1.25,1.7,1.7,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,23,23.0,2022-12-10,0,2022,12,10,5,344,1,1,-2.4492935982947064e-16,1.0,15.0,11.375,0,1.475,0.44999999999999996,2.0,23.0
2022-12-14,5.0,8.75,20.0,14.0,25.0,22.5,135.0,135.0,5.0,5.0,5.0,5.0,1.25,1.25,1.8,1.8,1,1.0,0,0.0,0,0.0,0,0.0,1,1.0,2,2.0,26,26.0,2022-12-14,0,2022,12,14,2,348,1,0,-2.4492935982947064e-16,1.0,15.0,11.375,0,1.525,0.55,2.0,26.0
2022-12-15,5.0,8.75,20.0,14.0,25.0,22.5,180.0,180.0,5.0,5.0,5.0,5.0,1.25,1.25,1.5,1.5,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,20,20.0,2022-12-15,0,2022,12,15,3,349,1,0,-2.4492935982947064e-16,1.0,15.0,11.375,0,1.375,0.25,0.0,20.0
2022-12-16,5.0,8.75,20.0,14.0,20.0,20.0,135.0,135.0,5.0,5.0,5.0,5.0,1.25,1.25,1.5,1.5,1,1.0,0,0.0,0,0.0,0,0.0,1,1.0,1,1.0,23,23.0,2022-12-16,0,2022,12,16,4,350,1,0,-2.4492935982947064e-16,1.0,15.0,11.375,0,1.375,0.25,2.0,23.0
2022-12-17,5.0,8.75,20.0,14.0,20.0,20.0,180.0,180.0,5.0,5.0,5.0,5.0,1.25,1.25,1.5,1.5,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,20,20.0,2022-12-17,0,2022,12,17,5,351,1,1,-2.4492935982947064e-16,1.0,15.0,11.375,0,1.375,0.25,0.0,20.0
2022-12-18,5.0,8.75,20.0,14.0,15.0,15.0,135.0,135.0,5.0,5.0,5.0,5.0,1.25,1.25,1.3,1.3,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,20,20.0,2022-12-18,0,2022,12,18,6,352,1,1,-2.4492935982947064e-16,1.0,15.0,11.375,0,1.275,0.050000000000000044,0.0,20.0
2022-12-19,5.0,8.75,20.0,14.0,15.0,15.0,90.0,90.0,5.0,5.0,5.0,5.0,1.25,1.25,1.5,1.5,1,1.0,0,0.0,0,0.0,0,0.0,1,1.0,1,1.0,23,23.0,2022-12-19,0,2022,12,19,0,353,1,0,-2.4492935982947064e-16,1.0,15.0,11.375,0,1.375,0.25,2.0,23.0
2022-12-20,5.0,8.75,20.0,14.0,25.0,22.5,45.0,45.0,4.0,4.0,5.0,5.0,0.5,0.5,1.5,1.5,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,20,20.0,2022-12-20,0,2022,12,20,1,354,1,0,-2.4492935982947064e-16,1.0,15.0,11.375,0,1.0,1.0,0.0,20.0
2022-12-21,5.0,8.75,20.0,14.0,25.0,22.5,90.0,90.0,5.0,5.0,5.0,5.0,1.25,1.25,1.3,1.3,1,1.0,0,0.0,0,0.0,0,0.0,1,1.0,1,1.0,23,23.0,2022-12-21,0,2022,12,21,2,355,1,0,-2.4492935982947064e-16,1.0,15.0,11.375,0,1.275,0.050000000000000044,2.0,23.0
2022-12-22,5.0,8.75,20.0,14.0,25.0,22.5,90.0,90.0,5.0,5.0,5.0,5.0,1.25,1.25,1.3,1.3,1,1.0,0,0.0,0,0.0,0,0.0,1,1.0,1,1.0,23,23.0,2022-12-22,1,2022,12,22,3,356,1,0,-2.4492935982947064e-16,1.0,15.0,11.375,0,1.275,0.050000000000000044,2.0,23.0
2022-12-23,5.0,8.75,20.0,14.0,25.0,22.5,90.0,90.0,5.0,5.0,5.0,5.0,1.25,1.25,1.3,1.3,1,1.0,0,0.0,0,0.0,0,0.0,1,1.0,1,1.0,23,23.0,2022-12-23,0,2022,12,23,4,357,1,0,-2.4492935982947064e-16,1.0,15.0,11.375,0,1.275,0.050000000000000044,2.0,23.0
2022-12-24,5.0,8.75,20.0,14.0,15.0,15.0,180.0,180.0,5.0,5.0,5.0,5.0,1.25,1.25,1.6,1.6,1,1.0,1,1.0,0,0.0,0,0.0,0,0.0,4,4.0,32,32.0,2022-12-24,0,2022,12,24,5,358,1,1,-2.4492935982947064e-16,1.0,15.0,11.375,0,1.425,0.3500000000000001,4.0,32.0
2022-12-26,5.0,8.75,20.0,14.0,15.0,15.0,135.0,135.0,5.0,5.0,5.0,5.0,1.25,1.25,1.6,1.6,1,1.0,1,1.0,0,0.0,0,0.0,0,0.0,4,4.0,32,32.0,2022-12-26,0,2022,12,26,0,360,1,0,-2.4492935982947064e-16,1.0,15.0,11.375,0,1.425,0.3500000000000001,4.0,32.0
2022-12-30,5.0,8.75,20.0,14.0,15.0,15.0,135.0,135.0,5.0,5.0,5.0,5.0,1.25,1.25,1.6,1.6,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,20,20.0,2022-12-30,0,2022,12,30,4,364,1,0,-2.4492935982947064e-16,1.0,15.0,11.375,0,1.425,0.3500000000000001,0.0,20.0
2022-12-31,5.0,8.75,20.0,14.0,25.0,22.5,135.0,135.0,4.0,4.0,5.0,5.0,0.5,0.5,1.5,1.5,0,0.0,0,0.0,0,0.0,1,1.0,1,1.0,0,0.0,20,20.0,2022-12-31,1,2022,12,31,5,365,1,1,-2.4492935982947064e-16,1.0,15.0,11.375,0,1.0,1.0,0.0,20.0
